UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
930a5c77-909f-48af-8da8-9ac94be7e919,[710-911] Lincolnshire Inquest UTF8.txt,West Riding,char-offset:10443,PLACE,http://geo-kima.org/place/6846,West Riding of Yorkshire (England),,,,,UNVERIFIED,,West Riding of Lincolnshire
3c3c07f0-88d9-4d8f-94cb-79902d9dc30e,[710-911] Lincolnshire Inquest UTF8.txt,Reynold,char-offset:10601,PERSON,,,,,,,,,
8c52f0e1-cd18-4833-a568-dda23cc465c0,[710-911] Lincolnshire Inquest UTF8.txt,"749 Gilbert de Ledred, sheriff, Henry de Tyddeswell, Roger de Wollesthorp, wool collectors, in 12 Edward III took 2 sacks of wool from William de Glentworth and did not pay for them.",char-offset:10654,EVENT,,,,,,,,,
68c27594-dcc6-46ac-9993-33b29957678e,[710-911] Lincolnshire Inquest UTF8.txt,Gilbert de Ledred,char-offset:10658,PERSON,,,,,,,,,
1a8d5701-26b8-4f1b-bf2e-9e981713c6d1,[710-911] Lincolnshire Inquest UTF8.txt,Henry de Tyddeswell,char-offset:10686,PERSON,,,,,,,,,
d8eccf2f-6b7c-4c23-a6c7-13cafa788c35,[710-911] Lincolnshire Inquest UTF8.txt,Roger de Wollesthorp,char-offset:10707,PERSON,,,,,,,,,
a1a82fe9-3660-4e3c-afc0-b039e0bc1ac0,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:10752,PERSON,,,,,,,,,
0d0edaa0-c38c-46c0-a91a-187d97a3966e,[710-911] Lincolnshire Inquest UTF8.txt,William de Glentworth,char-offset:10789,PERSON,,,,,,,,,
bc1918b5-b41d-448f-9f61-0aa7016f0616,[710-911] Lincolnshire Inquest UTF8.txt,750 John Ingram and Ralph de Grenfeld on 17 June 1338 took 3 stones of wool from John Northeby of Grayingham and did not pay for them nor did the king receive them.,char-offset:10837,EVENT,,,,,,,,,
306a5eb4-c9d9-438a-a926-3e9e3c9648aa,[710-911] Lincolnshire Inquest UTF8.txt,John Ingram,char-offset:10841,PERSON,,,,,,,,,
ac7697f5-af49-45a1-9232-c2ed00d53afd,[710-911] Lincolnshire Inquest UTF8.txt,Ralph de Grenfeld,char-offset:10857,PERSON,,,,,,,,,
0075e1d2-a20e-4fba-bb22-ed3a8014a691,[710-911] Lincolnshire Inquest UTF8.txt,John Northeby,char-offset:10918,PERSON,,,,,,,,,
21999bb6-f9d5-43f7-8f13-e0e3b951858f,[710-911] Lincolnshire Inquest UTF8.txt,Grayingham,char-offset:10935,PLACE,,,,,,,UNVERIFIED,,
0b7b6d0e-f286-4977-9dc7-a3cb458c29d2,[710-911] Lincolnshire Inquest UTF8.txt,"751 John de Kele, servant of Hugh Cokheved of Barton upon Humber, in the same year took V2 mark from Henry Tobbe of Normanby not to take all his wool.",char-offset:11002,EVENT,,,,,,,,,
3b04c7a7-339c-4add-8e7f-263fb6a482ac,[710-911] Lincolnshire Inquest UTF8.txt,John de Kele,char-offset:11006,PERSON,,,,,,,,,
c8f2c400-82aa-46ec-8eac-33375a8b25c2,[710-911] Lincolnshire Inquest UTF8.txt,Hugh Cokheved,char-offset:11031,PERSON,,,,,,,,,
38091071-0c1c-47ed-9c65-7b920e708600,[710-911] Lincolnshire Inquest UTF8.txt,"Barton upon Humber,",char-offset:11048,PLACE,http://sws.geonames.org/2656206,Barton upon Humber,,53.68004,-0.43765,,VERIFIED,,
53a392b6-1cfb-4ca4-b201-8b30828f0846,[710-911] Lincolnshire Inquest UTF8.txt,Henry Tobbe,char-offset:11103,PERSON,,,,,,,,,
fe2c3fda-5689-4a14-b03e-4602458e535d,[710-911] Lincolnshire Inquest UTF8.txt,Normanby,char-offset:11118,PLACE,http://sws.geonames.org/2637483,South Bank,,54.56667,-1.15,,UNVERIFIED,,
a029816c-3d94-4bcb-8a87-d825387d1109,[710-911] Lincolnshire Inquest UTF8.txt,752 John Ingram of Laughterton and Ralph de Grenfeld in the same year took 7s in silver from the vicar and vill of Crowle not to take their wool.,char-offset:11153,EVENT,,,,,,,,,
d078fd9f-eadc-41db-87c1-a1364e1cc8ae,[710-911] Lincolnshire Inquest UTF8.txt,John Ingram,char-offset:11157,PERSON,,,,,,,,,
a457a1d9-2118-4c02-abdb-6b74fc578372,[710-911] Lincolnshire Inquest UTF8.txt,Laughterton,char-offset:11172,PLACE,,,,,,,UNVERIFIED,,
b25b8054-eafb-49a8-932f-84f10c7d64c7,[710-911] Lincolnshire Inquest UTF8.txt,Ralph de Grenfeld,char-offset:11188,PERSON,,,,,,,,,
d16bc520-0c34-4711-a506-48ebdf94585c,[710-911] Lincolnshire Inquest UTF8.txt,Crowle,char-offset:11268,PLACE,http://sws.geonames.org/2651841,Crowle,,53.60753,-0.83256,,UNVERIFIED,,
3a3d5320-a94b-4111-bf34-0b64fc4e1dc2,[710-911] Lincolnshire Inquest UTF8.txt,753 The same John and Ralph at the same time took 3s 4d from Robert de Lodyngton not to take his wool.,char-offset:11302,EVENT,,,,,,,,,
d7fd0a69-3f27-4413-a1bf-dfed056acc55,[710-911] Lincolnshire Inquest UTF8.txt,John,char-offset:11315,PERSON,,,,,,,,,
912f821f-d7c9-45fa-9c17-5928a8796595,[710-911] Lincolnshire Inquest UTF8.txt,Ralph,char-offset:11324,PERSON,,,,,,,,,
ab649034-e9c4-41bb-b0b4-7ff1361ad5e5,[710-911] Lincolnshire Inquest UTF8.txt,Robert de Lodyngton,char-offset:11363,PERSON,,,,,,,,,
b732d70b-2dd2-45a5-ae58-2a26550655c7,[710-911] Lincolnshire Inquest UTF8.txt,"754 The same John and Ralph, John de Kele and Richard de Langwath in the same year at Northorpe [near Gainsborough] took 6 stones of wool from Ralph son of William son of Guy de Northorp, 16 stones of wool from William Porter of Northorpe [near Gainsborough] and 4 stones of wool from Richard Aldus. In the same year in Southorpe [near Gainsborough] they took 2 stones of wool.",char-offset:11405,EVENT,,,,,,,,,
6beeec2e-05d5-4f00-bb1a-4e1bd2d7a18e,[710-911] Lincolnshire Inquest UTF8.txt,John,char-offset:11418,PERSON,,,,,,,,,
21bfdb40-3a75-446b-86e2-d790252d2f63,[710-911] Lincolnshire Inquest UTF8.txt,Ralph,char-offset:11427,PERSON,,,,,,,,,
87597f32-f4fd-4f4b-836c-586cd39c560b,[710-911] Lincolnshire Inquest UTF8.txt,John de Kele,char-offset:11434,PERSON,,,,,,,,,
4d947b81-714b-4297-b3bd-0c4fe71b85a1,[710-911] Lincolnshire Inquest UTF8.txt,Richard de Langwath,char-offset:11451,PERSON,,,,,,,,,
7bc9e942-11ad-43d2-9f9a-b240b04f1538,[710-911] Lincolnshire Inquest UTF8.txt,Northorpe,char-offset:11491,PLACE,http://sws.geonames.org/2641287,Northorpe,,53.46307,-0.65347,,UNVERIFIED,,Near Gainsborough
886877c5-294b-404b-9e4a-5a505e058880,[710-911] Lincolnshire Inquest UTF8.txt,Gainsborough,char-offset:11507,PLACE,http://sws.geonames.org/2648945,Gainsborough,,53.38333,-0.76667,,VERIFIED,,
c46f59c9-fb0e-47d8-945c-034ab207ce33,[710-911] Lincolnshire Inquest UTF8.txt,Ralph,char-offset:11548,PERSON,,,,,,,,,
5c870845-ef04-4292-b455-8db4c45c6f6c,[710-911] Lincolnshire Inquest UTF8.txt,William son of Guy de Northorp,char-offset:11561,PERSON,,,,,,,,,
cf17da18-8f8d-48d0-a5d2-29a85bbb732b,[710-911] Lincolnshire Inquest UTF8.txt,William Porter,char-offset:11616,PERSON,,,,,,,,,
abdf47f1-a5c4-49f1-b334-05e462c07b83,[710-911] Lincolnshire Inquest UTF8.txt,Northorpe,char-offset:11634,PLACE,http://sws.geonames.org/2641287,Northorpe,,53.46307,-0.65347,,UNVERIFIED,,Near Gainsborough
4e049452-d2c9-4b41-8d3c-baf5a41f7bff,[710-911] Lincolnshire Inquest UTF8.txt,Gainsborough,char-offset:11650,PLACE,http://sws.geonames.org/2648945,Gainsborough,,53.38333,-0.76667,,UNVERIFIED,,
73fd2029-3916-4f0d-9feb-1535219486a9,[710-911] Lincolnshire Inquest UTF8.txt,Richard Aldus,char-offset:11690,PERSON,,,,,,,,,
f1c2d6c2-dfe2-4f6d-bae2-9db1ef66977f,[710-911] Lincolnshire Inquest UTF8.txt,Southorpe,char-offset:11725,PLACE,http://sws.geonames.org/2637353,Southorpe,,52.61055,-0.40512,,UNVERIFIED,,
a4266001-8e8a-40a5-b79f-63556e2971dc,[710-911] Lincolnshire Inquest UTF8.txt,Gainsborough,char-offset:11741,PLACE,http://sws.geonames.org/2648945,Gainsborough,,53.38333,-0.76667,,UNVERIFIED,,
dd11a9a2-c9dd-42d0-bbbd-add6989d250a,[710-911] Lincolnshire Inquest UTF8.txt,"755 Ralph de Grenfeld and John de Kele, deputies of Thomas Levelaunce and Hugh Cokheved of Barton upon Humber in Lindsey, in 12 Edward III took 10 stones of wool from Thomas Maymund of Kirton in Lindsey and 12 stones of wool from Thomas de Northiby of Kirton in Lindsey.",char-offset:11783,EVENT,,,,,,,,,
138d87d2-eb4c-4835-9b3a-19bfde6fba21,[710-911] Lincolnshire Inquest UTF8.txt,Ralph de Grenfeld,char-offset:11787,PERSON,,,,,,,,,
34ab5d09-a099-40db-a585-d637c5734f65,[710-911] Lincolnshire Inquest UTF8.txt,John de Kele,char-offset:11809,PERSON,,,,,,,,,
c2fbcb7a-64b7-4977-ba68-8c770c45d708,[710-911] Lincolnshire Inquest UTF8.txt,Thomas Levelaunce,char-offset:11835,PERSON,,,,,,,,,
492c7506-45ec-495b-9797-e71a4e2e10d0,[710-911] Lincolnshire Inquest UTF8.txt,Hugh Cokheved,char-offset:11857,PERSON,,,,,,,,,
136de3b9-b3ee-458b-9863-71f6bae46b69,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:11911,PERSON,,,,,,,,,
f49998ec-e2f7-4385-a3ec-a20265266325,[710-911] Lincolnshire Inquest UTF8.txt,Thomas Maymund,char-offset:11950,PERSON,,,,,,,,,
0c5b6c99-b5e2-43c9-a248-1afde6bb0e6e,[710-911] Lincolnshire Inquest UTF8.txt,Kirton in Lindsey,char-offset:11968,PLACE,http://sws.geonames.org/2645180,Kirton in Lindsey,,53.47548,-0.59566,,VERIFIED,,
8677284a-1827-4d8b-bdd2-440559c95c7e,[710-911] Lincolnshire Inquest UTF8.txt,Thomas de Northiby,char-offset:12013,PERSON,,,,,,,,,
b1b591b1-145e-4df3-bbfa-49bade0369b3,[710-911] Lincolnshire Inquest UTF8.txt,Kirton in Lindsey,char-offset:12035,PLACE,http://sws.geonames.org/2645180,Kirton in Lindsey,,53.47548,-0.59566,,VERIFIED,,
420f6b83-a44b-444c-9848-a87d2450ae19,[710-911] Lincolnshire Inquest UTF8.txt,"756 Ralph de Grenfeld, John de Kele and John Ingram in the same year took 32 stones of wool from Henry Tobbe of Normanby and did not pay for them.",char-offset:12054,EVENT,,,,,,,,,
088df00d-26ce-46ce-9eb2-672381bc8564,[710-911] Lincolnshire Inquest UTF8.txt,Ralph de Grenfeld,char-offset:12058,PERSON,,,,,,,,,
0d8784cf-021c-45aa-989d-c4d2a75da71b,[710-911] Lincolnshire Inquest UTF8.txt,John de Kele,char-offset:12077,PERSON,,,,,,,,,
898e2479-b592-4589-9d39-923112d31853,[710-911] Lincolnshire Inquest UTF8.txt,John Ingram,char-offset:12094,PERSON,,,,,,,,,
b5296a39-d397-4e0c-a2a7-6019f3770d26,[710-911] Lincolnshire Inquest UTF8.txt,Henry Tobbe,char-offset:12151,PERSON,,,,,,,,,
b4df3f99-491a-44f8-9719-8341a4ff44f7,[710-911] Lincolnshire Inquest UTF8.txt,Normanby,char-offset:12166,PLACE,http://sws.geonames.org/2637483,South Bank,,54.56667,-1.15,,UNVERIFIED,,
d2bb5815-2c45-46ff-a41f-04bf0cc86eb0,[710-911] Lincolnshire Inquest UTF8.txt,757 Roger de Wollesthorp and Henry de Tyddeswell in the same year took 45 stones of wool from the vill of Torksey.,char-offset:12201,EVENT,,,,,,,,,
64969883-1f75-419b-9b27-a1b06cd4dbf2,[710-911] Lincolnshire Inquest UTF8.txt,Roger de Wollesthorp,char-offset:12205,PERSON,,,,,,,,,
e4342e06-7193-4ff6-b38d-e24821a9edaa,[710-911] Lincolnshire Inquest UTF8.txt,Roger de Wollesthorp,char-offset:12205,PERSON,,,,,,,,,
affc718d-169a-46b6-b059-4f2057e7f1e9,[710-911] Lincolnshire Inquest UTF8.txt,Henry de Tyddeswell,char-offset:12230,PERSON,,,,,,,,,
884af401-6948-41ea-ac2d-7502349de212,[710-911] Lincolnshire Inquest UTF8.txt,Torksey,char-offset:12307,PLACE,,,,,,,UNVERIFIED,,
97087fd6-2654-43ec-babe-a64e9d6b4a19,[710-911] Lincolnshire Inquest UTF8.txt,758 Roger de Wollesthorp took 51 stones of wool from the vill of Reepham and they did not go to the king’s profit.,char-offset:12316,EVENT,,,,,,,,,
d57904db-33fe-47f3-9df4-43cb5261c185,[710-911] Lincolnshire Inquest UTF8.txt,Roger de Wollesthorp,char-offset:12320,PERSON,,,,,,,,,
92e53b1a-350f-40a8-a517-a061453be923,[710-911] Lincolnshire Inquest UTF8.txt,Roger de Wollesthorp,char-offset:12320,PERSON,,,,,,,,,
c0498df0-77ab-4329-b430-358713ee3013,[710-911] Lincolnshire Inquest UTF8.txt,Reepham,char-offset:12381,PLACE,http://sws.geonames.org/2639511,Reepham,,53.23333,-0.43333,,UNVERIFIED,,
64853552-e603-49c2-a515-863b00b20d71,[710-911] Lincolnshire Inquest UTF8.txt,"759 John de Bevercotes on 29 Sept. 1338 entered the court of Joan de Claypole, now wife of Stephen de Normanton, and stole 1 charter (4s) and 1 broach (3s) against the peace.",char-offset:12431,EVENT,,,,,,,,,
d91f9b92-fdf9-434a-8a93-a9400b79c3fd,[710-911] Lincolnshire Inquest UTF8.txt,John de Bevercotes,char-offset:12435,PERSON,,,,,,,,,
ce02ffff-4468-4335-919c-6179f5d86a9b,[710-911] Lincolnshire Inquest UTF8.txt,Joan de Claypole,char-offset:12492,PERSON,,,,,,,,,
ecbdafef-71a8-47f5-a791-91306e4d283d,[710-911] Lincolnshire Inquest UTF8.txt,Stephen de Normanton,char-offset:12522,PERSON,,,,,,,,,
cb34c0a3-46e6-4842-b5a3-d33a757f7085,[710-911] Lincolnshire Inquest UTF8.txt,"760 Reynold de Donyngton, knight, former sheriff of Lincolnshire, distrained Ralph Ward of Aisthorpe of 1 cow (13s 4d) for a debt of 8s, which he immediately paid, but Reynold kept the cow against the peace. [Reynold outlawed for nonappearance: see 398 above.]",char-offset:12606,EVENT,,,,,,,,,
20c1fd95-776b-46bc-91f1-19ad12e76695,[710-911] Lincolnshire Inquest UTF8.txt,Reynold de Donyngton,char-offset:12610,PERSON,,,,,,,,,
188c261c-234f-4501-9c17-03bd47e46371,[710-911] Lincolnshire Inquest UTF8.txt,Lincolnshire,char-offset:12658,PLACE,http://geo-kima.org/place/7074,Lincolnshire (England),,,,,UNVERIFIED,,
273697a1-30bb-4454-8ede-54407c83df56,[710-911] Lincolnshire Inquest UTF8.txt,Ralph Ward,char-offset:12683,PERSON,,,,,,,,,
b90c9d9f-f3fd-493a-aa2b-8ece2249bc18,[710-911] Lincolnshire Inquest UTF8.txt,Reynold,char-offset:12774,PERSON,,,,,,,,,
e27a7079-4fe0-487d-b920-13755317e3d3,[710-911] Lincolnshire Inquest UTF8.txt,Reynold,char-offset:12815,PERSON,,,,,,,,,
abf02865-fa03-4efa-8ad8-1f71087d339d,[710-911] Lincolnshire Inquest UTF8.txt,"761 Richard, vicar of Burton on Stather, in 8 Edward III, through the vicar of Upton, [rural] dean of Lawress, extorted 10s in silver from Walter de Houneby to discharge his wife’s will.",char-offset:12867,EVENT,,,,,,,,,
f5032329-d9fc-46fc-acbf-ca5b95143f60,[710-911] Lincolnshire Inquest UTF8.txt,Richard,char-offset:12871,PERSON,,,,,,,,,
689e7774-276c-464b-910b-a3ca8015420b,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:12913,PERSON,,,,,,,,,
ea1c9186-5d32-40df-9dc6-f8289f3c13d6,[710-911] Lincolnshire Inquest UTF8.txt,Upton,char-offset:12946,PERSON,,,,,,,,,
82a7ca57-a486-49df-b427-e6f2ac521050,[710-911] Lincolnshire Inquest UTF8.txt,Lawress,char-offset:12969,PLACE,,,,,,,UNVERIFIED,,
556bfa62-295e-4f15-86ba-9d91a0100236,[710-911] Lincolnshire Inquest UTF8.txt,Walter de Houneby,char-offset:13006,PERSON,,,,,,,,,
aa23ba6c-2c9a-4976-954b-5a4bcde36bd1,[710-911] Lincolnshire Inquest UTF8.txt,"762 The same Richard, former official, in 10 Edward III extorted 1 primer (13s 4d) from John de Grane of Holme to discharge his wife’s will and 6s 8d to prove the same will.",char-offset:13054,EVENT,,,,,,,,,
22fe15c8-232c-41fc-afdf-8f9c9de5eb5f,[710-911] Lincolnshire Inquest UTF8.txt,Richard,char-offset:13067,PERSON,,,,,,,,,
bd4c0fd4-e6bc-42b1-ab32-fd7f945751a4,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:13099,PERSON,,,,,,,,,
abc6f0a6-2403-47c1-a4f8-e729227de470,[710-911] Lincolnshire Inquest UTF8.txt,John de Grane,char-offset:13142,PERSON,,,,,,,,,
65de2cfe-e076-4910-8fbb-471eab4cadb2,[710-911] Lincolnshire Inquest UTF8.txt,Holme,char-offset:13159,PERSON,,,,,,,,,
43db6986-6e58-41ec-b6a3-ebb8aeafc0fb,[710-911] Lincolnshire Inquest UTF8.txt,"763 The same Richard, former official, in 8 Edward III took 6s 8d from John de Gunnays to discharge his wife’s will. He similarly sometimes took more and sometimes less from everyone to witness, prove and acquit wills to the grave damage of the people.",char-offset:13228,EVENT,,,,,,,,,
5bc6fe07-0a1a-441b-ab87-5a45a8c26226,[710-911] Lincolnshire Inquest UTF8.txt,Richard,char-offset:13241,PERSON,,,,,,,,,
7ac48e23-9872-4f8e-99a5-20f338a904e6,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:13272,PERSON,,,,,,,,,
d277c71d-4443-4b45-9f38-1e5bae176243,[710-911] Lincolnshire Inquest UTF8.txt,John de Gunnays,char-offset:13299,PERSON,,,,,,,,,
8c8f0917-7462-4177-852e-fc4957c1afb1,[710-911] Lincolnshire Inquest UTF8.txt,"764 Richard de Scarle, official of the archdeacon of Stowe, in 13 Edward III extorted 10s in silver to execute the will of Alice de Carlowe.",char-offset:13484,EVENT,,,,,,,,,
3b54530b-6486-4c28-b648-ae5cf3bf22c2,[710-911] Lincolnshire Inquest UTF8.txt,Richard de Scarle,char-offset:13488,PERSON,,,,,,,,,
13e81d99-d8cc-4428-99d2-1705469069e2,[710-911] Lincolnshire Inquest UTF8.txt,Stowe,char-offset:13537,PERSON,,,,,,,,,
28f90810-5aba-490f-92f6-a50639f317be,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:13550,PERSON,,,,,,,,,
2ee902c8-69a4-4cc4-96b7-d81898816b1a,[710-911] Lincolnshire Inquest UTF8.txt,Alice de Carlowe,char-offset:13607,PERSON,,,,,,,,,
8c38cf2b-c5c9-4e53-bf37-2bec4850c640,[710-911] Lincolnshire Inquest UTF8.txt,765 The same Richard took 5s from the executors of the wife of William del Wold before he would probate William's will.,char-offset:13625,EVENT,,,,,,,,,
b817cbfd-1cdf-478e-9648-bf52f1f9fcf6,[710-911] Lincolnshire Inquest UTF8.txt,Richard,char-offset:13638,PERSON,,,,,,,,,
a8da1cb6-dff8-4003-9508-9cbcca165e42,[710-911] Lincolnshire Inquest UTF8.txt,William del Wold,char-offset:13688,PERSON,,,,,,,,,
a78cbae0-f414-4f7c-a74c-155375b379c5,[710-911] Lincolnshire Inquest UTF8.txt,William,char-offset:13729,PERSON,,,,,,,,,
dcd691c0-98e6-4c98-8ca8-65efca8407b2,[710-911] Lincolnshire Inquest UTF8.txt,"766 The same Richard de Scarle, official, extorted 5s from some, 6s 8d from others and 10s from still others to probate and discharge wills to the destruction of the people.",char-offset:13745,EVENT,,,,,,,,,
02b5db33-8861-43c4-9341-1c59d5f71a5d,[710-911] Lincolnshire Inquest UTF8.txt,Richard de Scarle,char-offset:13758,PERSON,,,,,,,,,
21cc5bb7-e7d4-4236-830f-81b949aeba6f,[710-911] Lincolnshire Inquest UTF8.txt,"767 William, chaplain of Stow, on orders from Master Robert de Fylyngham, official of Stow, on 25 April 1337 at Sturton by Stow St Mary seized the goods and chattels of Maud wife of William de Calwarthorp, who had died intestate, and sealed the doors of the barn, so that William could not use Maud’s goods. William violated the seizure and was excommunicated by Robert, so that he could not plead in the common law courts to his damage of 40s. [See 1142 below.] [Robert outlawed for nonappearance: see 398 above, but see 1142 below for his appearance before the justices.]",char-offset:13919,EVENT,,,,,,,,,
3312d5bc-bb3f-4fb5-99d4-7eb88554f1cf,[710-911] Lincolnshire Inquest UTF8.txt,William,char-offset:13923,PERSON,,,,,,,,,
81854efd-f905-4c83-9bac-97e5a557c5a0,[710-911] Lincolnshire Inquest UTF8.txt,Stow,char-offset:13944,PLACE,,,,,,,NOT_IDENTIFIABLE,,Place in Lincolnshire (perhaps Stow St Mary)
eee25201-7ab7-4ec3-903e-954503e3be99,[710-911] Lincolnshire Inquest UTF8.txt,Robert de Fylyngham,char-offset:13972,PERSON,,,,,,,,,
4b3e6b9a-50d2-4178-b3bb-f0ae9f900073,[710-911] Lincolnshire Inquest UTF8.txt,Sturton by Stow St Mary,char-offset:14031,PLACE,,,,,,,UNVERIFIED,,
a5d42057-b849-468b-b83e-bfa6db7ebc31,[710-911] Lincolnshire Inquest UTF8.txt,Maud,char-offset:14088,PERSON,,,,,,,,,
e37fa8ae-8440-4f9f-a69b-7cbf98ac9468,[710-911] Lincolnshire Inquest UTF8.txt,William de Calwarthorp,char-offset:14101,PERSON,,,,,,,,,
461dc49b-ca9b-47c5-8a38-38d12e225e63,[710-911] Lincolnshire Inquest UTF8.txt,William,char-offset:14191,PERSON,,,,,,,,,
4e32e324-40fc-4cd7-8d28-12efa2032956,[710-911] Lincolnshire Inquest UTF8.txt,Maud,char-offset:14213,PERSON,,,,,,,,,
475b2234-8373-4ad2-b4f1-903a46883a79,[710-911] Lincolnshire Inquest UTF8.txt,William,char-offset:14227,PERSON,,,,,,,,,
ecbd4224-73e2-40ce-9e15-a854db49d710,[710-911] Lincolnshire Inquest UTF8.txt,Robert,char-offset:14282,PERSON,,,,,,,,,
a9179f05-b6c9-46ee-b031-ed683488cd74,[710-911] Lincolnshire Inquest UTF8.txt,Robert,char-offset:14383,PERSON,,,,,,,,,
523c3653-90c0-4d69-a5d0-a19e62ac7d14,[710-911] Lincolnshire Inquest UTF8.txt,"768 Gilbert de Ledred, former escheator of Lincolnshire, and Robert de Berowdoun, his clerk, in 13 Edward III at Searby took 100s from Maud widow of Robert son of Peter de Lymbergh to do their duty concerning a writ diem clausit extremum. [See 156 and 575 above.] [Robert de Berowdoun reported dead: see 1130 below.]",char-offset:14510,EVENT,,,,,,,,,
0c7476bf-b151-4608-bd31-a8612f97b519,[710-911] Lincolnshire Inquest UTF8.txt,Gilbert de Ledred,char-offset:14514,PERSON,,,,,,,,,
a7ce14ef-aace-4ac5-947b-f600d16039a7,[710-911] Lincolnshire Inquest UTF8.txt,Lincolnshire,char-offset:14553,PLACE,http://geo-kima.org/place/7074,Lincolnshire (England),,,,,UNVERIFIED,,
d1e3f891-edcc-455c-8d64-45e59fc19da2,[710-911] Lincolnshire Inquest UTF8.txt,Robert de Berowdoun,char-offset:14571,PERSON,,,,,,,,,
d8bf5cf5-83b1-4747-a8a9-ecf1b6b90c99,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:14609,PERSON,,,,,,,,,
5eb71e29-728d-4dcf-93ad-b8d201dc6e6e,[710-911] Lincolnshire Inquest UTF8.txt,Searby,char-offset:14623,PERSON,,,,,,,,,
14accb69-c3eb-4e29-97f7-d4785e24f1f9,[710-911] Lincolnshire Inquest UTF8.txt,Maud widow of Robert son of Peter de Lymbergh,char-offset:14645,PERSON,,,,,,,,,
5fd8be05-60ba-49d2-a03d-c6aae32026a8,[710-911] Lincolnshire Inquest UTF8.txt,Robert de Berowdoun,char-offset:14775,PERSON,,,,,,,,,
a5c45fc3-0c5c-4d96-afa6-98a5bbe08746,[710-911] Lincolnshire Inquest UTF8.txt,"769 The same Gilbert on 9 Jan. 1340 distrained John de Beumys for homage to the king, when he was across the sea, and kept the distraint until John paid a fine of 40s.",char-offset:14827,EVENT,,,,,,,,,
9ba3cc40-1298-4c4b-b9d9-9b37e068102e,[710-911] Lincolnshire Inquest UTF8.txt,Gilbert,char-offset:14840,PERSON,,,,,,,,,
a0ddcaac-d056-447c-a7d9-4e59a4f6d154,[710-911] Lincolnshire Inquest UTF8.txt,John de Beumys,char-offset:14874,PERSON,,,,,,,,,
c5714205-df03-4cf8-9ae1-9d195faf3da0,[710-911] Lincolnshire Inquest UTF8.txt,John,char-offset:14970,PERSON,,,,,,,,,
b1ceb5dd-3ec4-4a22-87d1-f93486d7a081,[710-911] Lincolnshire Inquest UTF8.txt,770 Robert de Beroudoun in 9 Edward III took 2 horses from Robert atte Kyrkyat and detained them until atte Kyrkyat paid 3s 4d. [See 157 above.] [Robert reported dead: see 1130 below.],char-offset:14995,EVENT,,,,,,,,,
e7bf595c-64a6-4f88-8a04-6bd00a89b853,[710-911] Lincolnshire Inquest UTF8.txt,Robert de Beroudoun,char-offset:14999,PERSON,,,,,,,,,
c2249153-77df-4ca0-9dc1-031a31a5df67,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:15024,PERSON,,,,,,,,,
6e8660e1-678b-4e05-9347-df1da3605f69,[710-911] Lincolnshire Inquest UTF8.txt,Robert atte Kyrkyat,char-offset:15054,PERSON,,,,,,,,,
17ccf3bf-e02b-4ee1-bf88-b401d5d831ad,[710-911] Lincolnshire Inquest UTF8.txt,Kyrkyat,char-offset:15066,PLACE,,,,,,,UNVERIFIED,,
4c50c94d-cf28-47c0-a3bd-80587ed6dc18,[710-911] Lincolnshire Inquest UTF8.txt,Kyrkyat,char-offset:15103,PERSON,,,,,,,,,
239b52dd-d56a-4a67-8197-50785bcdc033,[710-911] Lincolnshire Inquest UTF8.txt,Robert,char-offset:15141,PERSON,,,,,,,,,
d45b354b-5355-4001-8fa0-ad4fbba8a9b2,[710-911] Lincolnshire Inquest UTF8.txt,771 The same Robert in 13 Edward III took 3 horses from Gilbert del Hill of Stainton le Vale and would not free them until Gilbert paid 74s. [See 158 above.] [Robert reported dead: see 1130 below.],char-offset:15180,EVENT,,,,,,,,,
be19ba01-a124-4c3c-a4d2-7f2b663caf17,[710-911] Lincolnshire Inquest UTF8.txt,Robert,char-offset:15193,PERSON,,,,,,,,,
18239d1c-8dfe-4a6d-8c04-6e49833a38ce,[710-911] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:15206,PERSON,,,,,,,,,
afa29ce8-3851-4e80-9bb7-1a3179b007dd,[710-911] Lincolnshire Inquest UTF8.txt,Gilbert del Hill,char-offset:15236,PERSON,,,,,,,,,
bf128964-bd70-414b-8075-3f54ac240786,[710-911] Lincolnshire Inquest UTF8.txt,Stainton le Vale,char-offset:15256,PLACE,,,,,,,UNVERIFIED,,Lincolnshire
803e1c82-2328-4812-8360-13c0638d7bc0,[710-911] Lincolnshire Inquest UTF8.txt,Gilbert,char-offset:15303,PERSON,,,,,,,,,
5dc8af90-0d1e-4faf-8b3c-5cd2327884f1,[710-911] Lincolnshire Inquest UTF8.txt,Robert,char-offset:15339,PERSON,,,,,,,,,
